Gene_id,E1,C1,E2,C2,mean_E,mean_C,log10Sum,log2FC,desc,Log10signal_Q,t,prob,-log10pvalue
Tb927.8.8330,2417104.835838181,32883.62856739207,1508715.3676552945,941273.0967502787,1962910.1017467377,487078.3626588354,6.690194035189004,2.0107682998206293,"cysteine peptidase, putative",37,2.2976282027727972,0.14838941846983986,0.8285970671432819
Tb927.8.880,296287.21310353215,43029.55976069262,118211.18404225234,221105.5888219724,207249.19857289223,132067.5742913325,5.831635323574168,0.6500902285130766,hypothetical protein,26,0.5970644856620886,0.6110544495984324,0.21392008909207944
Tb927.8.890,11561673.776534917,124439624.89983408,86643329.29321708,49357969.38315191,49102501.534876,86898797.141493,8.434573051131904,-0.823539682559962,Ras-related protein Rab1A,48,-0.7119186902114064,0.5503567200801806,0.2593557262431137
Tb927.8.900,251484.12578279345,4051677.5940553215,2622736.591451813,1680425.1283863024,1437110.3586173032,2866051.361220812,6.9348176635484275,-0.9958936101967544,splicing factor TSR1,40,-0.8522195653859821,0.4838613088985897,0.31527910408200943
Tb927.8.920,8092.308189028036,54119.903068240244,43725.48747082509,18486.72378644319,25908.897829926565,36303.313427341716,5.094905633749336,-0.48665358569088124,"ubiquitin-conjugating enzyme E2, putative",14,-0.41253471643817907,0.7199651164743445,0.142688545359996
Tb927.8.980,1162171.1858867854,8206776.124413969,5226068.477554666,4142878.832746089,3194119.8317207256,6174827.478580029,7.272720792206971,-0.950980390704593,phosphoacetylglucosamine mutase,43,-1.0372696151303518,0.4085697202643178,0.38873382274861185
Tb927.8.990,2358.465452901661,1191340.0726087193,1192385.7994396256,1312.7386219952825,597372.1324462636,596326.4056153573,6.377924657644165,0.002527715752189843,RNA-binding protein 33 (RNA-binding motif protein 33),33,0.0012427286538458048,0.9991212584809672,0.00038180036923265987
Tb927.9.10100,277468.47062742565,388968.01351249294,332070.0878579016,334366.39628201694,304769.27924266364,361667.20489725494,6.124788760213555,-0.24694529741240057,"hypothetical protein, conserved",30,-1.4736892827179295,0.2784835086073881,0.5552005180230039
Tb927.9.10310,11973376.962952107,10935446.057747561,13596154.569008669,9312668.451691002,12784765.765980389,10124057.254719282,7.661032772817326,0.33663815724040563,mitochondrial carrier protein 11,46,2.3187466034183335,0.14626007548823264,0.8348742067622128
Tb927.9.10350,3507397.7557184855,4389762.685153068,4509231.693068345,3387928.747803207,4008314.7243934153,3888845.7164781373,7.198500957012156,0.043653790975531924,"Snf7, putative",43,0.16864540616779128,0.8815886598529694,0.05473400492032429
Tb927.9.10370,486.98066706940205,22700.99309637616,16104.579895530993,7083.393867914572,8295.780281300198,14892.193482145367,4.666292795970734,-0.8441066760567042,TAX-1,3,-0.5973220899823976,0.6109120386694952,0.21402131655040002
Tb927.9.10400,1245.6309399086645,9516.030506969628,8421.87300614189,2339.788440736401,4833.751973025277,5927.909473853015,4.332909321037965,-0.2943799679797414,"hypothetical protein, conserved",1,-0.21562432854986532,0.8492724853936794,0.07095294589670498
Tb927.9.10440,6914.164006785228,55285.540973739444,21121.371487700242,41078.333492824415,14017.767747242735,48181.93723328193,5.094818320457146,-1.781235774293451,"DNA polymerase epsilon catalytic subunit, putative",14,-3.4007690743781485,0.07665594557910127,1.11545415480758
Tb927.9.10470,379.88014768690783,32696.623530586137,21256.978082789483,11819.525595483565,10818.429115238196,22258.07456303485,4.820549592267512,-1.0408377690612793,"hypothetical protein, conserved",6,-0.7749210063249234,0.5194608338410409,0.28444719168320687
Tb927.9.10500,11619.457506271125,1179071.8953339,564756.8637753441,625934.4890648271,288188.1606408076,902503.1921993636,6.376829195324708,-1.646920967027608,"HAD hydrolase, TIGR01456 family/HAD hydrolase, family IIA, putative",33,-1.5706271883864467,0.25685858368979325,0.5903059164616516
Tb927.9.10530,9348.369233120466,881.1353431201296,7469.916563135212,2759.5880131053837,8409.142898127839,1820.3616781127566,4.310884596627851,2.207733640871652,Flagellum attachment zone protein 4,1,4.960435740405226,0.038319820500826864,1.4165765339276002
Tb927.9.10560,2853.457527360484,2501089.1906494773,2503234.6003887868,708.0477880515945,1253044.0289580736,1250898.6192187644,6.699654372971713,0.002472239331238312,Archaic Translocase of outer membrane 19 kDa subunit,37,0.001213442022165571,0.9991419672334008,0.00037279885552458084
Tb927.9.10630,30403.737421421938,283.80864860002794,17886.31288273008,12801.233187291891,24145.025152076007,6542.52091794596,4.787992157120965,1.8838074293573377,"hypothetical protein, conserved",6,1.9887238099729794,0.18504660386851676,0.7327188810346754
Tb927.9.10640,1683.0557338561332,125452.97308148409,124273.65462889327,2862.3741864469566,62978.3551813747,64157.673633965525,5.405298637471966,-0.02676575161849841,"synaptojanin (N-terminal domain), putative",21,-0.013604698606936248,0.9903804704631864,0.0041979321907754
Tb927.9.10680,2333.828466432093,794178.2723624231,6542.702423808028,789969.3984050471,4438.265445120061,792073.8353837351,6.202222373771349,-7.4794951559561005,"RNA polymerase III RPC4, putative",31,-264.6515235417281,1.42771624878246e-05,4.845358097765041
Tb927.9.10690,1440652.5612902439,68788.22704967906,1034408.0243717269,475032.76396819594,1237530.2928309855,271910.4955089375,6.479846077049859,2.1862600962462713,"Protein of unknown function (DUF2009), putative",34,3.361503944956939,0.07825124501325102,1.1065087439018542
Tb927.9.10710,17517.28608845964,16684.917973837644,16390.62065379375,17811.58340850353,16953.953371126696,17248.250691170586,4.835084089475977,-0.024828327582902848,hsp70 subfamily B suppressor 1,7,-0.369408032385007,0.7472688821918526,0.12652310227982042
Tb927.9.10770,171238451.5249364,422178135.317893,266204326.6891967,327212260.15363264,218721389.10706657,374695197.73576283,9.07438967696674,-0.7766231768575304,polyadenylate-binding protein 2,49,-2.32273198300079,0.14586297450832547,0.8360549343395886
Tb927.9.10880,4522.410806301167,1564502.2248007979,2707.5111286037272,1566317.1244784954,3614.960967452447,1565409.6746396467,6.496659758259348,-8.758344481151845,"hypothetical protein, conserved",34,-1216.9880753518737,6.751914194714062e-07,6.1705730854877014
Tb927.9.10890,97371.26044787883,1123367.486931149,665276.4988715283,555462.2485074995,381323.8796597036,839414.8677193242,6.387652725364997,-1.13836713663117,"Regulatory subunit of type II PKA R-subunit, putative",33,-1.1407510342976066,0.37216210497827507,0.42926785054079
Tb927.9.10920,17104.975953131503,177629.76747492,54487.10595645395,140247.63747159755,35796.04095479273,158938.70247325877,5.590473438365167,-2.1505985326405312,kinetoplastid kinetochore protein 3,24,-4.658643635626328,0.04311842189547929,1.3653371424091412
Tb927.9.11000,1072813.503320914,11673781.217703266,9504358.31294867,3242236.4080755073,5288585.908134792,7458008.812889387,7.4064241732656635,-0.4959084839158071,"ras-related protein RAB7, putative",44,-0.36387487271887403,0.7508176781081854,0.12446551040544522
Tb927.9.11030,173.9601897215274,50445.98445957793,28321.710578745944,22298.23407055351,14247.835384233736,36372.10926506572,5.005351661604412,-1.352089838820323,cAMP-dependent protein kinase catalytic subunit 2,11,-1.1115789982324715,0.3820371160743177,0.4178944420013259
Tb927.9.11050,3637.8511618052635,1303103.5116295547,1305889.3525425748,852.01024878497,654763.60185219,651977.7609391698,6.417219633873641,0.006151370230308682,"4E-interacting protein, putative",34,0.0030253556994403004,0.9978607553644261,0.0009300573057922225
Tb927.9.11100,9506.474981212441,150637.40920001638,121559.47087224359,38584.41330898526,65532.97292672801,94610.91125450082,5.5055403534808,-0.5297855942065663,cAMP-dependent protein kinase catalytic subunit 1,23,-0.3669907655925176,0.7488179966949343,0.12562372654107762
Tb927.9.11110,53183.074260298046,369221.267834349,184797.04055164682,237607.30154300018,118990.05740597243,303414.2846886746,5.9267583695317185,-1.3504479794202733,U5 snRNA-associated splicing factor,27,-1.9816684414480668,0.18602105715158918,0.730437891872817
Tb927.9.11140,14206.908062993178,16710.42187391234,20637.759798151536,10279.57013875398,17422.333930572357,13494.99600633316,4.791231976261534,0.36851335332758894,"hypothetical protein, conserved",6,0.8636639103520714,0.4788038489888553,0.31984236706282415
Tb927.9.11270,17331445.003600635,31614334.369607434,38785032.48891301,10160746.884295056,28058238.74625682,20887540.626951244,7.990745243918484,0.4257818174950502,"t- complex protein 1 (eta subunit), putative",47,0.47269010551022705,0.6829963948279422,0.16558158872031706
Tb927.9.11410,73167036.03103596,471073068.0198443,279332790.94361264,264907313.10726774,176249913.4873243,367990190.563556,9.036820536647358,-1.0620447598177838,"60S ribosomal protein L23, putative",49,-1.3152606280774735,0.3189756925885834,0.496242410914189
Tb927.9.11490,10657188.746728487,240209378.41952133,130814194.70910537,120052372.45714444,70735691.72791693,180130875.4383329,8.700472782675345,-1.3485352312843408,60S ribosomal protein L29,48,-1.2875499952953902,0.3267830919644975,0.48574042232470027
Tb927.9.11480,1635293.3366672045,627.7890440759996,1628465.0178143429,7456.107896937766,1631879.1772407736,4041.9484705068826,6.514792356433198,8.657267600794547,Enriched in surface-labeled proteome protein 9,35,337.141474478443,8.797715325359092e-06,5.055630094942232
Tb927.9.11540,432271.8598861785,493692.59914962854,741361.9703193023,184602.4887165047,586816.9151027404,339147.54393306666,6.267624313295322,0.7909974125344614,"hypothetical protein, conserved",32,1.1331885811608715,0.3746935312708688,0.426323804524608
Tb927.9.11600,2796.2862702319208,30708038.968949385,23181664.73045938,7529170.524760241,11592230.508364806,19118604.746854812,7.788321623953352,-0.7218190530908764,glycosomal membrane protein,46,-0.4592070811910763,0.6911647524064939,0.16041841784641314
Tb927.9.11770,15407.8247399358,889.2039125945262,11763.742892707367,4533.28575982296,13585.783816321584,2711.2448362087434,4.51313842476474,2.3250704973279164,"Fusaric acid resistance protein-like, putative",2,4.220245635242017,0.05182106114068662,1.285493698204183
Tb927.9.11840,986590.7909721665,1804677.8017012451,1798872.3312433467,992396.2614300651,1392731.5611077566,1398537.031565655,6.746831624593838,-0.006001239392541877,"pre-rRNA-processing protein PNO1, putative",38,-0.010107548492084862,0.9928530664549587,0.003115018523173488
Tb927.9.11850,96688.02870268536,301063.6160952423,298399.7812485211,99351.86354940661,197543.90497560325,200207.73982232448,5.900641979897589,-0.019324414282199186,"structural maintenance of chromosome 1, putative",27,-0.01867631072859368,0.9867950054767133,0.0057730572968054585
Tb927.9.11870,5347.242130412249,1044177.8184704505,232783.434122411,816741.6264784517,119065.33812641163,930459.7224744511,6.3220228088070085,-2.9661902184614752,"zinc finger protein, putative",32,-5.045304939060594,0.037111743558168854,1.4304886414500906
Tb927.9.12000,50856.013462078336,161.30527366916527,28710.283233396924,22307.03550235058,39783.14834773763,11234.170388009872,5.008747625773338,1.8242638628217334,"LEM3 (ligand-effect modulator 3) family / CDC50 family, putative",11,1.8231212701330513,0.20985668864796395,0.6780771842003614
Tb927.9.12070,143361.43430717645,199802.31487422486,101228.31856813178,241935.43061326953,122294.87643765411,220868.8727437472,5.836531399659988,-0.8528261494566837,"hypothetical protein, conserved",26,-3.30867252582999,0.0804741414156662,1.0943436481363227
Tb927.9.12110,5437167.127702501,21704964.54062962,16378169.504782898,10763962.163549226,10907668.316242699,16234463.352089424,7.734673948620682,-0.5737169594374584,"6-phosphogluconate dehydrogenase, decarboxylating",46,-0.6885315919002986,0.5622588492539531,0.2500637005843406
Tb927.9.12170,22216.752951932594,44391.671904676106,50346.42166232014,16262.003194288567,36281.58730712637,30326.837549482338,5.124559159328776,0.2586425115715536,"leucine-rich repeat protein (LRRP), putative",15,0.29937387299155543,0.7929001675036359,0.10078149040200458
Tb927.9.12240,57073078.98592792,177191597.91004997,129266524.83532128,104998152.06065664,93169801.9106246,141094874.9853533,8.670736805022129,-0.5987312545211725,"60S ribosomal subunit protein L31, putative",48,-0.938814978597846,0.44692984132350366,0.34976064670581597
Tb927.9.12300,4263550.364829377,16365947.833541615,7770043.3359824605,12859454.86238853,6016796.850405918,14612701.347965073,7.615518659782117,-1.2801553518293842,"replication factor C, subunit 3, putative",45,-3.4668384683270834,0.07407551273918146,1.1303253337186303
Tb927.9.12310,6957.449054616926,230145.5464563753,52340.96978186332,184762.02572912895,29649.209418240123,207453.78609275213,5.67596703646493,-2.806724445424966,"hypothetical protein, conserved",25,-5.5406376533969395,0.031064798586935886,1.5077314578521184
Tb927.9.12320,23121.773760383814,42294.78147322679,46599.35639080214,18817.19884280847,34860.565075592975,30555.99015801763,5.116717666568449,0.19014072325576012,"cystathione gamma lyase, putative",14,0.25929365576159547,0.8196578864064374,0.0863673781635288
Tb927.9.12330,327.34768465691246,55684.36269501713,44633.18814162192,11378.522238052132,22480.267913139414,33531.44246653463,5.049308830198693,-0.5768553175214963,"thioredoxin, putative",12,-0.3527462919644732,0.7579855764261018,0.12033905840244775
Tb927.9.12360,109728.13047788532,353183.7772425819,5916.744782868754,456995.1629375985,57822.43763037704,405089.4700900902,5.966528348170224,-2.8085392488953667,"RNA-binding protein, putative",28,-4.730788860794097,0.04189417715553327,1.3778463351471393
Tb927.9.12510,941315.0843158007,4126400.1282785744,2504969.8953248644,2562745.3172695106,1723142.4898203325,3344572.7227740427,7.005842196770029,-0.9567799092692924,"ATP-dependent DEAD/H RNA helicase, putative",41,-1.466467285324403,0.2801851633885233,0.5525548655851882
Tb927.9.12630,127043097.02374992,454903525.30955464,339353677.32721853,242592945.00608614,233198387.17548424,348748235.1578204,9.06591314751454,-0.580628105452239,"glycerol kinase, glycosomal",49,-0.769684496708521,0.5219640690242006,0.2823593919433366
Tb927.9.12650,866916.9296947393,2760743.526890261,2553564.466629258,1074095.9899557424,1710240.6981619985,1917419.7584230017,6.860656626661635,-0.16496682067873564,"ubiquitin-activating enzyme E1, putative",39,-0.1737146798277384,0.8780815055427074,0.056465170011258295
Tb927.9.12710,5822.367765861209,861067.5063149792,162529.25048202972,704360.6235988106,84175.80912394547,782714.0649568948,6.238993925762165,-3.2170077807109525,"hypothetical protein, conserved",31,-6.304013315258662,0.02425156836703384,1.6152601700050897
Tb927.9.12730,1929355.0379858643,5959341.213100944,5051596.057323644,2837100.193763165,3490475.547654754,4398220.703432054,7.198035229831008,-0.3334963959071167,"chaperone protein DnaJ, putative",43,-0.4111615671332816,0.7208244713544937,0.1421704778644298
Tb927.9.12750,62291.07658560606,48431.43780099869,98331.61081987285,12390.903566731895,80311.34370273945,30411.170683865294,5.345265935238991,1.4010024236168748,"hypothetical protein, conserved",20,1.9580592504358447,0.18933249544073563,0.7227748409783803
Tb927.9.12770,12829.477782354186,57296.2468906779,45052.40184342136,25073.32282961073,28940.939812887773,41184.78486014432,5.146907357912125,-0.5089996804803554,Kinetoplast polyadenylation factor 3,15,-0.5373631421099342,0.6448041947130297,0.19057214593187954
