[Input ID],Gene_desc,Score,Ratio H/L normalized,Intensity,logint,logRatio,[source_id],[Product Description],[# TM Domains],[SignalP Peptide]2
Tb927.11.16100,"gene_product=ubiquitin carboxyl-terminal hydrolase, putative",6.4987,0.88512,479300,13.08008199,-0.176055033,Tb927.11.16100:mRNA,"ubiquitin carboxyl-terminal hydrolase, putative",0,0
Tb927.10.14950,gene_product=Zinc finger CCCH domain-containing protein 40,122.09,0.88509,659690000,20.30728059,-0.176103932,Tb927.10.14950:mRNA,Zinc finger CCCH domain-containing protein 40,0,0
Tb927.8.4950,"gene_product=kinesin, putative",12.797,0.88473,3219600,14.98476769,-0.176690851,Tb927.8.4950:mRNA,"kinesin, putative",0,0
Tb927.11.9350,"gene_product=phosphonopyruvate decarboxylase-like protein, putative",4.5557,0.8845,975670,13.79087969,-0.177065952,Tb927.11.9350:mRNA,"phosphonopyruvate decarboxylase-like protein, putative",0,0
Tb927.10.1140,gene_product=epsilon tubulin,16.773,0.88384,2080200,14.5479746,-0.17814287,Tb927.10.1140:mRNA,epsilon tubulin,0,0
Tb927.10.880,gene_product=thymidine kinase,12.343,0.88375,978770,13.79405196,-0.178289785,Tb927.10.880:mRNA,thymidine kinase,0,0
Tb927.10.1310,"gene_product=Domain of unknown function (DUF4042), putative",29.372,0.88277,2230900,14.61791565,-0.179890493,Tb927.10.1310:mRNA,"Domain of unknown function (DUF4042), putative",0,0
Tb927.11.2470,"gene_product=metallo-peptidase, Clan MF, Family M17",60.511,0.88251,14476000,16.48800266,-0.180315469,Tb927.11.2470:mRNA,"metallo-peptidase, Clan MF, Family M17",0,0
Tb927.10.10130,gene_product=mitochondrial RNA binding complex 1 subunit,19.14,0.88222,788810,13.57828076,-0.180789628,Tb927.10.10130:mRNA,mitochondrial RNA binding complex 1 subunit,0,1
Tb927.8.3300,"gene_product=hypothetical protein, conserved",9.2493,0.88181,2169400,14.58996119,-0.181460257,Tb927.8.3300:mRNA,"LSU ribosomal protein, mitochondrial, putative",0,1
Tb927.11.5300,"gene_product=Kinesin-13 3, putative",126.24,0.8809,7120800,15.77853064,-0.182949842,Tb927.11.5300:mRNA,"Kinesin-13 3, putative",0,0
Tb927.8.6580,"gene_product=Succinate dehydrogenase [ubiquinone] flavoprotein subunit, mitochondrial",60.241,0.88083,11686000,16.2739021,-0.183064489,Tb927.8.6580:mRNA,"Succinate dehydrogenase [ubiquinone] flavoprotein subunit, mitochondrial",0,0
Tb927.8.6640,"gene_product=Male sterility protein, putative",29.128,0.8806,334420,12.72015297,-0.183441251,Tb927.8.6640:mRNA,"Male sterility protein, putative",0,0
Tb927.11.4180,"gene_product=PSP1 C-terminal conserved region, putative",9.755,0.87953,1122100,13.93071249,-0.185195307,Tb927.11.4180:mRNA,"PSP1 C-terminal conserved region, putative",0,0
Tb927.8.3820,"gene_product=conserved protein, unknown function",23.415,0.87889,1673400,14.33036804,-0.186245483,Tb927.8.3820:mRNA,"conserved protein, unknown function",0,0
Tb927.11.16970,"gene_product=protein phosphatase 4, putative",45.931,0.87832,27546000,17.13136789,-0.18718144,Tb927.11.16970:mRNA,"protein phosphatase 4, putative",0,0
Tb927.11.2420,"gene_product=Tubulin-tyrosine ligase family, putative",30.713,0.87772,1900300,14.45752233,-0.188167313,Tb927.11.2420:mRNA,"Tubulin-tyrosine ligase family, putative",0,0
Tb927.11.14250,"gene_product=T-complex protein 1, epsilon subunit, putative",90.164,0.87636,34530000,17.35733907,-0.190404458,Tb927.11.14250:mRNA,"T-complex protein 1, epsilon subunit, putative",0,0
Tb927.9.4630,"gene_product=hypothetical protein, conserved",16.393,0.87634,3571300,15.08844023,-0.190437384,Tb927.9.4630:mRNA,"hypothetical protein, conserved",0,0
Tb927.6.1510,"gene_product=lysyl-tRNA synthetase, putative",7.3895,0.87607,528330,13.17747637,-0.190881946,Tb927.6.1510:mRNA,"lysyl-tRNA synthetase, putative",0,0
Tb927.7.4760,"gene_product=hypothetical protein, conserved",11.509,0.87582,824870,13.62298108,-0.1912937,Tb927.7.4760:mRNA,"hypothetical protein, conserved",1,0
Tb927.7.5560,"gene_product=glucosamine-fructose-6-phosphate aminotransferase, putative",92.27,0.87572,21517000,16.88435388,-0.191458434,Tb927.7.5560:mRNA,"glucosamine-fructose-6-phosphate aminotransferase, putative",0,0
Tb927.8.4770,gene_product=small GTP-binding protein Rab18,3.4217,0.87465,302040,12.61831474,-0.193222271,Tb927.8.4770:mRNA,small GTP-binding protein Rab18,0,0
Tb927.10.13780,gene_product=glycogen synthase kinase 3,43.557,0.87444,6276800,15.65237085,-0.193568698,Tb927.10.13780:mRNA,glycogen synthase kinase 3,0,0
Tb927.11.6980,"gene_product=hypothetical protein, conserved",19.873,0.87375,4576400,15.33642322,-0.194707544,Tb927.11.6980:mRNA,"Phosphoenolpyruvate carboxykinase, related",0,1
Tb927.4.4310,gene_product=Nucleoporin NUP64,29.554,0.87359,8522000,15.95816161,-0.194971753,Tb927.4.4310:mRNA,Nucleoporin NUP64,0,0
Tb927.3.4260,"gene_product=Acyl-coenzyme A thioesterase, putative",70.558,0.87348,4122700,15.23201885,-0.195153425,Tb927.3.4260:mRNA,Acetyl-CoA hydrolase,0,1
Tb927.3.3950,"gene_product=hypothetical protein, conserved",47.97,0.8723,2355200,14.67213621,-0.197103705,Tb927.3.3950:mRNA,"hypothetical protein, conserved",0,0
Tb927.5.4500,"gene_product=ras-like small GTPase, putative",7.7257,0.87167,347100,12.7573682,-0.198146037,Tb927.5.4500:mRNA,"ras-like small GTPase, putative",0,1
Tb927.11.5400,gene_product=signal recognition particle 54 kDa,9.9786,0.86895,436690,12.98697884,-0.202654929,Tb927.11.5400:mRNA,signal recognition particle 54 kDa,0,0
Tb927.9.3400,"gene_product=endo-beta-N-acetylglucosaminidase, putative",7.2713,0.86845,1050300,13.8645864,-0.203485305,Tb927.9.3400:mRNA,"endo-beta-N-acetylglucosaminidase, putative",0,0
Tb927.3.5450,gene_product=Basal body protein,118.13,0.86821,25108000,17.03869708,-0.203884055,Tb927.3.5450:mRNA,Basal body protein,0,0
Tb927.11.10760,gene_product=kinesin-D,24.739,0.86803,1181300,13.98212608,-0.20418319,Tb927.11.10760:mRNA,kinesin-D,0,0
Tb927.7.2570,gene_product=mitochondrial RNA binding protein 1,50.926,0.86787,8580200,15.96496778,-0.20444914,Tb927.7.2570:mRNA,mitochondrial RNA binding protein 1,0,0
Tb927.11.5650,"gene_product=replication factor C, subunit 1, putative",13.097,0.86729,1683500,14.33638552,-0.20541362,Tb927.11.5650:mRNA,"replication factor C, subunit 1, putative",0,0
Tb927.4.3160,"gene_product=dihydroxyacetone phosphate acyltransferase, putative",9.8919,0.86682,3500000,15.06827353,-0.206195654,Tb927.4.3160:mRNA,"dihydroxyacetone phosphate acyltransferase, putative",0,0
Tb927.4.3350,"gene_product=Carnosine N-methyltransferase, putative",2.4531,0.86308,803330,13.59652087,-0.212433804,Tb927.4.3350:mRNA,"Carnosine N-methyltransferase, putative",0,0
Tb927.11.6720,"gene_product=mRNA cap guanine-N7 methyltransferase, putative",41.238,0.86306,5041200,15.43315471,-0.212467236,Tb927.11.6720:mRNA,"mRNA cap guanine-N7 methyltransferase, putative",0,0
Tb927.8.820,"gene_product=VID27 cytoplasmic protein, putative",32.96,0.86275,2990900,14.9110849,-0.212985526,Tb927.8.820:mRNA,"VID27 cytoplasmic protein, putative",0,0
Tb927.2.2160,"gene_product=paraflagellar rod component, putative",6.4656,0.86269,1080400,13.8928419,-0.213085862,Tb927.2.2160:mRNA,"paraflagellar rod component, putative",0,0
Tb927.11.3440,"gene_product=hypothetical protein, conserved",52.175,0.86134,18739000,16.74611747,-0.215345264,Tb927.11.3440:mRNA,"hypothetical protein, conserved",0,0
Tb927.4.2890,"gene_product=hypothetical protein, conserved",88.383,0.86097,4944100,15.4137055,-0.215965126,Tb927.4.2890:mRNA,"hypothetical protein, conserved",0,0
Tb927.3.1300,"gene_product=hypothetical protein, conserved",8.5534,0.86041,2301900,14.64924543,-0.216903802,Tb927.3.1300:mRNA,"hypothetical protein, conserved",0,0
Tb927.9.8720,"gene_product=fructose-1,6-bisphosphatase",37.905,0.86022,39265000,17.48584409,-0.217222421,Tb927.9.8720:mRNA,"fructose-1,6-bisphosphatase",0,0
Tb927.8.7020,"gene_product=peptidase, putative",5.8609,0.86013,1333100,14.10301762,-0.21737337,Tb927.8.7020:mRNA,"peptidase, putative",0,0
Tb927.4.1500,gene_product=RNA editing associated helicase 2,7.3058,0.85967,857130,13.66134488,-0.218145134,Tb927.4.1500:mRNA,RNA editing associated helicase 2,0,0
Tb927.10.11590,"gene_product=nicotinate phosphoribosyltransferase, putative",5.8487,0.85945,1148700,13.95414143,-0.218514384,Tb927.10.11590:mRNA,"nicotinate phosphoribosyltransferase, putative",0,0
Tb927.10.4000,"gene_product=methylglutaconyl-CoA hydratase, mitochondrial precursor, putative",10.865,0.85908,2388800,14.68630171,-0.219135609,Tb927.10.4000:mRNA,"methylglutaconyl-CoA hydratase, mitochondrial precursor, putative",0,1
Tb927.10.2940,"gene_product=Soluble NSF attachment protein, SNAP, putative",1.9257,0.85881,514700,13.15133949,-0.219589105,Tb927.10.2940:mRNA,"Soluble NSF attachment protein, SNAP, putative",0,0
Tb927.7.3370,"gene_product=Intraflagellar transport protein 74, putative",17.857,0.85879,2194200,14.60132807,-0.219622703,Tb927.7.3370:mRNA,"Intraflagellar transport protein 74, putative",0,0
Tb927.8.1600,"gene_product=lysyl-tRNA synthetase, putative",5.5503,0.85815,302460,12.61970432,-0.22069825,Tb927.8.1600.1:mRNA,"lysyl-tRNA synthetase, putative",0,0
Tb927.6.2210,"gene_product=hypothetical protein, conserved",34.738,0.85783,1300900,14.07856689,-0.221236324,Tb927.6.2210:mRNA,"hypothetical protein, conserved",0,0
Tb927.3.910,gene_product=tubulin gamma chain,35.801,0.85773,4820500,15.38838822,-0.221404514,Tb927.3.910:mRNA,tubulin gamma chain,0,0
Tb927.11.15040,"gene_product=Chaperonin HSP60, mitochondrial",41.183,0.8576,5176700,15.45967835,-0.221623189,Tb927.11.15040:mRNA,"Chaperonin HSP60, mitochondrial",0,0
Tb927.3.3560,"gene_product=U-box domain containing protein, putative",12.872,0.85598,4329000,15.28084713,-0.224351006,Tb927.3.3560:mRNA,"U-box domain containing protein, putative",0,0
Tb927.4.3310,"gene_product=TPR repeat/SET domain containing protein, putative",8.874,0.85587,1707000,14.350248,-0.224536416,Tb927.4.3310:mRNA,"TPR repeat/SET domain containing protein, putative",0,0
Tb927.2.5800,"gene_product=sedoheptulose-1,7-bisphosphatase",10.974,0.85576,3485400,15.06409337,-0.224721849,Tb927.2.5800:mRNA,"sedoheptulose-1,7-bisphosphatase",0,0
Tb927.9.9870,"gene_product=Kinesin-13 6, putative",28.048,0.85566,1796600,14.40140655,-0.224890445,Tb927.9.9870:mRNA,"Kinesin-13 6, putative",0,0
Tb927.9.2270,"gene_product=hypothetical protein, conserved",4.8487,0.85529,599210,13.3033674,-0.225514423,Tb927.9.2270:mRNA,"hypothetical protein, conserved",0,0
Tb927.4.1800,"gene_product=ribosomal protein L3, mitochondrial, putative",23.651,0.85483,1591800,14.28037601,-0.226290555,Tb927.4.1800:mRNA,Mitochondrial ribosomal protein L3,0,0
Tb927.7.4900,gene_product=5'-3' exoribonuclease A,63.138,0.85288,5761200,15.56665634,-0.229585326,Tb927.7.4900:mRNA,5'-3' exoribonuclease A,0,0
Tb927.3.1910,"gene_product=Histone RNA hairpin-binding protein RNA-binding domain containing protein, putative",25.658,0.85254,5100200,15.44479031,-0.23016057,Tb927.3.1910:mRNA,"Histone RNA hairpin-binding protein RNA-binding domain containing protein, putative",0,0
Tb927.8.6800,"gene_product=hypothetical protein, conserved",62.171,0.85188,4433100,15.30460967,-0.231277875,Tb927.8.6800:mRNA,"hypothetical protein, conserved",0,0
Tb927.10.5810,"gene_product=The ARF-like 2 binding protein BART, putative",33.525,0.85186,564040,13.24288045,-0.231311746,Tb927.10.5810:mRNA,"The ARF-like 2 binding protein BART, putative",0,0
Tb927.10.13800,"gene_product=hypothetical protein, conserved",117.74,0.8518,8371000,15.94028391,-0.231413365,Tb927.10.13800:mRNA,"hypothetical protein, conserved",0,0
Tb927.11.7680,"gene_product=hypothetical protein, conserved",15.521,0.85176,2309100,14.6523684,-0.231481115,Tb927.11.7680.1,"hypothetical protein, conserved",0,0
Tb927.8.1950,"gene_product=hypothetical protein, conserved",91.815,0.85147,40887000,17.52632272,-0.231972395,Tb927.8.1950:mRNA,"hypothetical protein, conserved",0,0
Tb927.9.3800,gene_product=kinetoplastid kinetochore protein 18,4.2418,0.85146,348560,12.76156566,-0.231989339,Tb927.9.3800:mRNA,kinetoplastid kinetochore protein 18,0,0
Tb927.8.7050,"gene_product=mu-adaptin 4, putative",3.6494,0.85128,284400,12.55813698,-0.232294359,Tb927.8.7050:mRNA,"mu-adaptin 4, putative",0,0
Tb927.4.1080,"gene_product=V-type ATPase, A subunit, putative",9.2491,0.8512,994540,13.8100356,-0.232429944,Tb927.4.1080:mRNA,"V-type ATPase, A subunit, putative",0,0
Tb927.11.2530,"gene_product=Mitochondrial SSU ribosomal protein, putative",4.223,0.84972,1587500,14.27767101,-0.234940573,Tb927.11.2530:mRNA,"Mitochondrial SSU ribosomal protein, putative",0,0
Tb927.10.10970,"gene_product=heat shock protein, putative",115.3,0.84937,26941000,17.10915985,-0.235534942,Tb927.10.10970:mRNA,"heat shock protein, putative",0,0
Tb927.10.10390,gene_product=trypanothione reductase,21.895,0.84935,13590000,16.42484479,-0.235568913,Tb927.10.10390:mRNA,trypanothione reductase,0,0
Tb927.2.4460,gene_product=Kinetoplast ribosomal PPR-repeat containing protein 21,13.165,0.84858,1025800,13.84098335,-0.236877418,Tb927.2.4460:mRNA,Kinetoplast ribosomal PPR-repeat containing protein 21,0,0
Tb927.8.5290,"gene_product=WW domain containing protein, putative",12.947,0.84737,1052000,13.86620367,-0.238936042,Tb927.8.5290:mRNA,"WW domain containing protein, putative",0,0
Tb927.11.1980,"gene_product=zinc finger protein family member, putative",56.443,0.84617,10694000,16.18519339,-0.240980557,Tb927.11.1980:mRNA,"zinc finger protein family member, putative",0,0
Tb11.v5.1020,"gene_product=retrotransposon hot spot (RHS) protein, putative",10.101,0.84597,2614300,14.77650693,-0.241321592,Tb11.v5.1020.1,"retrotransposon hot spot (RHS) protein, putative",0,0
Tb927.10.660,"gene_product=2-oxoisovalerate dehydrogenase alpha subunit, putative",58.309,0.84457,5182300,15.46075953,-0.243711093,Tb927.10.660:mRNA,"2-oxoisovalerate dehydrogenase alpha subunit, putative",0,0
Tb927.11.12480,gene_product=Kinetochore interacting phosphatase 7,25.237,0.84438,2716000,14.81467077,-0.244035687,Tb927.11.12480:mRNA,Kinetochore interacting phosphatase 7,0,0
Tb927.11.4780,"gene_product=pyruvate dehydrogenase (lipoamide) kinase, putative",3.674,0.84424,322580,12.68410645,-0.244274909,Tb927.11.4780:mRNA,"pyruvate dehydrogenase (lipoamide) kinase, putative",0,0
Tb927.8.1060,"gene_product=malonyl-CoA decarboxylase, mitochondrial precursor, putative",2.6295,0.84334,328570,12.70250518,-0.245813711,Tb927.8.1060:mRNA,"malonyl-CoA decarboxylase, mitochondrial precursor, putative",0,0
Tb927.5.1910,"gene_product=hypothetical protein, conserved",10.044,0.84285,394510,12.88539977,-0.246652194,Tb927.5.1910:mRNA,"hypothetical protein, conserved",0,0
Tb927.11.11940,"gene_product=protein phosphatase 2A, putative",18.4,0.8424,711300,13.47484956,-0.247422659,Tb927.11.11940:mRNA,"protein phosphatase 2A, putative",0,0
Tb927.10.11230,"gene_product=Ras-induced vulval development antagonist, putative",4.6929,0.84214,121850,11.71054606,-0.247868004,Tb927.10.11230:mRNA,"Ras-induced vulval development antagonist, putative",0,0
Tb927.7.2390,gene_product=Tripartite attachment complex protein 102,25.121,0.83865,2178600,14.59419303,-0.253859249,Tb927.7.2390:mRNA,Tripartite attachment complex protein 102,0,0
Tb927.9.14430,gene_product=Casein kinase II,11.235,0.83856,1405300,14.15576136,-0.254014081,Tb927.9.14430:mRNA,Casein kinase II,0,0
Tb927.6.2740,gene_product=pyridoxal kinase,12.357,0.83823,1121100,13.9298209,-0.254581939,Tb927.6.2740:mRNA,pyridoxal kinase,0,0
Tb927.10.12850,gene_product=ttaggg binding factor,10.915,0.83729,1121300,13.92999928,-0.2562007,Tb927.10.12850:mRNA,ttaggg binding factor,0,0
Tb927.3.4380,"gene_product=Tob55, putative",54.217,0.83589,2169200,14.58986899,-0.258614993,Tb927.3.4380:mRNA,"sorting assembly machinery 50 kDa subunit, putative",0,0
Tb927.11.13050,gene_product=calmodulin,64.916,0.83442,1132100,13.93958487,-0.261154357,Tb927.11.13050:mRNA,calmodulin,0,0
Tb927.7.7410,"gene_product=oxidoreductase, putative",55.751,0.83399,12117000,16.31011998,-0.26189801,Tb927.7.7410:mRNA,"Trans-2-enoyl-ACP reductase 2, putative",0,0
Tb927.7.1370,"gene_product=spliced leader RNA PSE-promoter transcription factor, putative",14.041,0.83371,1384100,14.14056067,-0.262382455,Tb927.7.1370:mRNA,"spliced leader RNA PSE-promoter transcription factor, putative",0,0
Tb927.10.4890,"gene_product=zinc-finger of a C2HC-type, putative",4.7099,0.83329,616190,13.33131064,-0.263109428,Tb927.10.4890:mRNA,"zinc-finger of a C2HC-type, putative",0,0
Tb927.3.3900,"gene_product=carnitine O-palmitoyltransferase II, putative",16.304,0.83233,1978100,14.49764735,-0.264772457,Tb927.3.3900:mRNA,"carnitine O-palmitoyltransferase II, putative",0,0
Tb927.5.930,gene_product=NADH-dependent fumarate reductase,17.128,0.83182,3752500,15.13793284,-0.265656722,Tb927.5.930:mRNA,NADH-dependent fumarate reductase,0,0
Tb927.8.3170,"gene_product=hypothetical protein, conserved",19.369,0.83055,4383100,15.29326679,-0.267861072,Tb927.8.3170:mRNA,kinetoplast ribosomal PPR-repeat containing protein 9,0,0
Tb927.7.3290,"gene_product=WD domain, G-beta repeat, putative",8.5128,0.83023,1098000,13.9090009,-0.268417031,Tb927.7.3290:mRNA,"WD domain, G-beta repeat, putative",0,0
Tb927.10.9040,"gene_product=hypothetical protein, conserved",9.6535,0.82868,592970,13.29289909,-0.271112991,Tb927.10.9040:mRNA,"hypothetical protein, conserved",0,0
Tb927.11.14380,gene_product=kinetoplast polyadenylation/uridylation factor 2,49.396,0.82856,630770,13.35469657,-0.271321921,Tb927.11.14380:mRNA,kinetoplast polyadenylation/uridylation factor 2,0,0
Tb927.9.6560,"gene_product=NAK family pseudokinase, putative",16.07,0.82786,1359600,14.1227011,-0.272541282,Tb927.9.6560:mRNA,"NAK family pseudokinase, putative",0,0
Tb927.11.620,gene_product=Regulatory-associated protein of TOR1,7.1786,0.82784,1799900,14.40324167,-0.272576136,Tb927.11.620:mRNA,Regulatory-associated protein of TOR1,0,1
Tb927.6.3600,"gene_product=hypothetical protein, conserved",35.615,0.82675,1624100,14.30046437,-0.274476954,Tb927.6.3600:mRNA,"LSU ribosomal protein, mitochondrial, putative",0,0
Tb927.3.1240,gene_product=serine/threonine-protein phosphatase,97.009,0.82631,13716000,16.43407359,-0.275244968,Tb927.3.1240:mRNA,"Serine/threonine-protein phosphatase 2A, putative",0,0
Tb927.11.15370,"gene_product=Importin subunit beta-4, putative",21.563,0.8262,5112100,15.44712084,-0.275437035,Tb927.11.15370:mRNA,"Importin subunit beta-4, putative",0,0
Tb927.9.2730,"gene_product=hypothetical protein, conserved",23.895,0.82593,3769900,15.14255903,-0.275908581,Tb927.9.2730:mRNA,"hypothetical protein, conserved",0,0
Tb927.4.1250,"gene_product=peroxisome biogenesis factor 1, putative",14.474,0.82454,4792800,15.38262535,-0.278338612,Tb927.4.1250:mRNA,"peroxisome biogenesis factor 1, putative",0,0
Tb927.8.4140,"gene_product=hypothetical protein, conserved",11.906,0.82447,264260,12.48468875,-0.278461096,Tb927.8.4140:mRNA,Anaphase-promoting complex-associated protein AP3,0,0
Tb927.7.5750,"gene_product=hypothetical protein, conserved",12.546,0.82435,820640,13.6178398,-0.278671092,Tb927.7.5750:mRNA,Anaphase promoting complex-associated Protein AP2,0,0
Tb927.10.1490,"gene_product=Temperature dependent protein affecting M2 dsRNA replication, putative",3.5928,0.82387,1933300,14.47473895,-0.279511385,Tb927.10.1490:mRNA,"Temperature dependent protein affecting M2 dsRNA replication, putative",0,0
Tb927.8.2050,gene_product=GDP-mannose pyrophosphorylase,5.6174,0.82341,976190,13.79141252,-0.280317125,Tb927.8.2050:mRNA,GDP-mannose pyrophosphorylase,0,0
